Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2006-10-07, Northwestern, 122, 28, 94, 24, 10, 3, 14, 0, 1, 6, 11, 2, 0, 0, 1373, 9, Wisconsin, 307, 48, 220, 21, 16, 4, 26, 2, 1, 15, 10, 6, 1, 1, 2227, 41
2006-10-07, Purdue, 202, 36, 254, 48, 23, 3, 27, 0, 3, 11, 17, 6, 5, 3, 2085, 17, Iowa, 286, 40, 253, 23, 17, 3, 25, 3, 0, 13, 6, 1, 0, 0, 1515, 47
2006-10-07, LSU, 90, 25, 228, 41, 24, 5, 30, 2, 3, 8, 13, 7, 1, 1, 1645, 10, Florida, 97, 32, 191, 28, 19, 14, 102, 1, 1, 5, 12, 4, 3, 1, 1955, 23
2006-10-07, Cent Michigan, 92, 30, 295, 29, 21, 5, 44, 0, 0, 5, 11, 6, 0, 0, 1526, 42, Toledo, 174, 41, 313, 53, 32, 10, 113, 2, 2, 13, 18, 9, 5, 4, 2074, 20
2006-10-07, SMU, 58, 23, 132, 20, 10, 7, 43, 1, 3, 4, 11, 0, 3, 2, 1318, 21, UTEP, 89, 39, 298, 37, 26, 6, 55, 1, 1, 5, 18, 8, 0, 0, 2282, 24
2006-10-07, Pitt, 236, 35, 177, 24, 20, 8, 55, 1, 0, 7, 11, 4, 1, 0, 1874, 21, Syracuse, 92, 33, 225, 29, 20, 8, 60, 3, 0, 7, 13, 5, 1, 1, 1726, 11
2006-10-07, Penn State, 150, 40, 281, 35, 20, 4, 20, 0, 1, 7, 13, 4, 2, 0, 1877, 28, Minnesota, 68, 34, 347, 36, 25, 4, 36, 1, 0, 7, 14, 4, 2, 1, 1723, 27
2006-10-07, San Diego State, 141, 38, 216, 32, 20, 10, 110, 1, 1, 7, 13, 5, 1, 0, 2335, 17, BYU, 152, 32, 267, 21, 16, 5, 17, 1, 0, 8, 9, 6, 1, 0, 1265, 47
2006-10-07, W Michigan, 103, 35, 243, 40, 24, 4, 44, 1, 2, 8, 15, 5, 2, 1, 2038, 20, Ohio, 257, 36, 79, 16, 8, 7, 109, 1, 2, 7, 10, 2, 0, 0, 1562, 27
2006-10-07, Texas A&M, 146, 31, 240, 45, 25, 8, 41, 1, 0, 9, 17, 8, 2, 0, 1996, 21, Kansas, 113, 27, 175, 32, 14, 5, 45, 1, 0, 4, 15, 3, 1, 1, 1604, 18
2006-10-07, Michigan State, 60, 26, 252, 35, 20, 11, 87, 0, 2, 5, 15, 7, 3, 2, 1655, 13, Michigan, 211, 42, 140, 17, 11, 3, 25, 0, 0, 11, 10, 3, 1, 0, 1945, 31
2006-10-07, Vanderbilt, 129, 41, 271, 33, 21, 2, 20, 4, 1, 10, 16, 8, 2, 1, 2125, 10, Ole Miss, 148, 38, 31, 9, 3, 4, 31, 0, 2, 6, 12, 1, 2, 1, 1475, 17
2006-10-07, UVA, 153, 27, 145, 32, 16, 4, 50, 0, 0, 8, 14, 4, 1, 1, 1306, 21, ECU, 208, 48, 224, 30, 17, 2, 20, 0, 0, 12, 14, 5, 2, 2, 2294, 31
2006-10-07, Tennessee, 115, 34, 268, 38, 25, 5, 32, 0, 0, 8, 12, 7, 1, 1, 2023, 51, Georgia, 145, 27, 175, 25, 14, 5, 28, 1, 3, 5, 10, 5, 1, 1, 1577, 33
2006-10-07, UNC, 58, 28, 186, 36, 13, 5, 45, 1, 2, 4, 14, 5, 1, 1, 1821, 7, Miami (FL), 144, 31, 180, 26, 15, 6, 72, 0, 0, 5, 14, 4, 0, 0, 1779, 27
2006-10-08, N Illinois, 154, 37, 186, 25, 15, 7, 74, 0, 1, 7, 15, 5, 1, 1, 1898, 28, Miami (OH), 97, 26, 372, 30, 22, 7, 80, 1, 1, 5, 9, 1, 2, 0, 1702, 25
2006-10-12, Clemson, 337, 45, 222, 13, 12, 1, 5, 2, 0, 16, 5, 4, 0, 0, 1573, 63, Temple, 111, 29, 110, 25, 13, 10, 65, 1, 0, 5, 12, 2, 3, 0, 2027, 9
2006-10-12, VT, 33, 28, 148, 34, 23, 9, 88, 2, 2, 4, 14, 3, 2, 0, 1671, 3, Boston College, 90, 34, 174, 29, 16, 9, 60, 0, 0, 3, 17, 7, 1, 0, 1929, 22
2006-10-12, Colorado State, 106, 27, 282, 23, 14, 7, 55, 0, 2, 7, 10, 4, 1, 1, 1507, 21, Air Force, 318, 64, 102, 13, 8, 2, 20, 2, 0, 17, 15, 9, 1, 1, 2093, 24
2006-10-12, Southern Utah, 118, 22, 173, 33, 17, 4, 20, 0, 2, 5, 11, 2, 2, 1, 1624, 7, FAU, 193, 41, 295, 35, 21, 5, 56, 1, 2, 12, 13, 8, 0, 0, 1976, 32
2006-10-13, Pitt, 261, 45, 206, 17, 13, 2, 14, 0, 0, 14, 12, 10, 1, 1, 1796, 52, UCF, 110, 42, 210, 29, 18, 5, 60, 3, 1, 7, 14, 6, 3, 2, 1804, 7
2006-10-14, Tulane, 192, 26, 289, 54, 31, 8, 82, 3, 2, 13, 12, 3, 1, 0, 1413, 20, UTEP, 135, 36, 230, 33, 24, 10, 80, 0, 0, 7, 16, 6, 1, 0, 2187, 34
2006-10-14, Ball State, 53, 25, 160, 30, 23, 7, 80, 3, 2, 3, 11, 4, 2, 1, 1618, 7, Cent Michigan, 173, 45, 171, 30, 18, 10, 84, 1, 1, 10, 15, 5, 2, 1, 1982, 18
2006-10-14, N Illinois, 0, 22, 157, 25, 14, 3, 21, 0, 3, 1, 12, 4, 2, 1, 1272, 14, W Michigan, 129, 40, 251, 44, 29, 7, 59, 0, 1, 6, 22, 12, 0, 0, 2328, 16
2006-10-14, Jacksonville St, 52, 32, 149, 26, 12, 2, 20, 1, 1, 2, 16, 4, 2, 1, 1924, 3, Miss St, 125, 34, 183, 25, 11, 8, 75, 1, 1, 6, 9, 2, 2, 1, 1676, 35
2006-10-14, Arkansas State, 216, 51, 219, 23, 12, 5, 51, 1, 2, 15, 15, 7, 0, 0, 2080, 26, Memphis, 127, 31, 215, 28, 13, 9, 80, 0, 0, 8, 11, 3, 1, 0, 1520, 23
2006-10-14, Minnesota, 106, 29, 94, 28, 13, 3, 29, 1, 1, 6, 14, 3, 2, 1, 1574, 12, Wisconsin, 208, 44, 193, 19, 12, 3, 10, 2, 0, 12, 10, 6, 2, 1, 2026, 48
2006-10-14, USF, 234, 47, 183, 22, 15, 4, 36, 2, 0, 13, 10, 4, 1, 1, 1967, 37, UNC, 168, 39, 117, 26, 9, 10, 87, 0, 2, 10, 14, 4, 1, 1, 1633, 20
2006-10-14, Arizona, 220, 51, 74, 13, 10, 6, 45, 0, 1, 11, 15, 7, 0, 0, 2317, 20, Stanford, -6, 19, 58, 13, 8, 7, 45, 1, 0, 1, 8, 1, 0, 0, 1283, 7
2006-10-14, Cincinnati, 212, 52, 129, 28, 10, 7, 65, 1, 0, 10, 22, 11, 2, 1, 2203, 17, Louisville, 105, 25, 324, 37, 20, 7, 60, 2, 1, 6, 11, 3, 1, 0, 1397, 23
2006-10-14, Hawaii, 100, 18, 470, 44, 37, 4, 31, 0, 0, 7, 9, 7, 0, 0, 1758, 68, Fresno State, 183, 41, 304, 29, 18, 6, 53, 2, 1, 12, 13, 7, 1, 0, 1842, 37
2006-10-14, Purdue, 62, 28, 448, 52, 36, 4, 35, 0, 1, 3, 15, 9, 0, 0, 1828, 31, Northwestern, 168, 42, 83, 15, 9, 4, 30, 0, 1, 8, 13, 3, 0, 0, 1772, 10
2006-10-14, Tulsa, 234, 54, 124, 21, 15, 4, 25, 1, 1, 14, 13, 7, 1, 1, 2273, 31, ECU, 126, 26, 115, 28, 14, 2, 20, 3, 0, 6, 11, 4, 1, 0, 1327, 10
2006-10-14, UAB, 175, 32, 309, 29, 16, 9, 74, 2, 0, 6, 14, 6, 1, 1, 1735, 33, Rice, 230, 36, 191, 33, 21, 4, 25, 0, 2, 13, 13, 6, 0, 0, 1865, 34
2006-10-14, Nebraska, 190, 43, 166, 22, 13, 2, 20, 0, 0, 7, 17, 7, 2, 2, 2091, 21, Kansas State, 22, 18, 272, 47, 23, 5, 35, 0, 2, 3, 13, 1, 4, 2, 1509, 3
2006-10-14, Missouri, 74, 26, 306, 31, 22, 3, 20, 3, 0, 5, 8, 1, 3, 1, 1110, 19, Texas A&M, 180, 51, 223, 24, 20, 7, 64, 0, 0, 10, 15, 9, 0, 0, 2490, 25
2006-10-14, Wake Forest, 142, 37, 124, 14, 9, 7, 60, 0, 0, 7, 12, 4, 0, 0, 1916, 25, North Carolina St, 134, 28, 200, 37, 21, 5, 35, 0, 1, 7, 12, 6, 1, 1, 1684, 23
2006-10-14, Florida, 171, 28, 108, 17, 9, 5, 33, 2, 1, 9, 7, 1, 1, 0, 1397, 17, Auburn, 133, 40, 182, 27, 18, 4, 40, 1, 0, 9, 16, 6, 1, 1, 2203, 27
2006-10-14, UL Monroe, 141, 32, 249, 40, 19, 6, 46, 2, 2, 9, 14, 6, 2, 0, 1712, 19, Troy, 161, 37, 246, 40, 27, 8, 73, 2, 3, 11, 14, 6, 2, 2, 1888, 24
2006-10-14, Cal, 177, 40, 176, 31, 17, 6, 36, 1, 2, 9, 15, 7, 1, 1, 2089, 21, Washington St, 88, 19, 262, 41, 21, 5, 39, 0, 2, 2, 11, 0, 6, 2, 1511, 3
2006-10-14, FIU, 28, 31, 86, 25, 12, 9, 65, 1, 2, 2, 14, 3, 1, 1, 1932, 0, Miami (FL), 90, 29, 189, 26, 17, 5, 64, 1, 0, 5, 10, 3, 1, 0, 1668, 35
2006-10-14, Maryland, 174, 34, 171, 28, 17, 2, 20, 0, 1, 7, 11, 4, 0, 0, 1932, 28, UVA, 181, 35, 243, 21, 13, 2, 10, 1, 1, 10, 12, 4, 1, 0, 1668, 26
2006-10-14, Baylor, 27, 11, 320, 48, 26, 5, 37, 4, 1, 2, 13, 5, 1, 1, 1618, 31, Texas, 162, 37, 275, 32, 21, 9, 98, 0, 1, 11, 15, 10, 1, 1, 1982, 63
2006-10-14, Ole Miss, 119, 35, 168, 21, 14, 5, 45, 0, 0, 9, 11, 2, 2, 2, 1788, 23, Alabama, 228, 42, 206, 28, 16, 8, 69, 0, 0, 11, 16, 9, 2, 0, 1812, 26
2006-10-14, Idaho, 144, 44, 238, 27, 14, 12, 100, 2, 1, 9, 15, 6, 0, 0, 2075, 24, LA Tech, 74, 27, 137, 26, 11, 3, 30, 4, 4, 8, 11, 3, 1, 1, 1525, 14
2006-10-14, Utah State, 156, 44, 145, 24, 21, 4, 38, 1, 0, 7, 16, 6, 3, 2, 2209, 14, San Jose State, 123, 30, 252, 28, 15, 1, 15, 2, 2, 7, 12, 6, 0, 0, 1391, 21
2006-10-14, Iowa, 175, 37, 292, 40, 23, 7, 80, 1, 1, 7, 17, 12, 0, 0, 1751, 28, Indiana, 158, 42, 255, 25, 19, 6, 55, 2, 0, 7, 12, 4, 1, 1, 1849, 31
2006-10-14, Marshall, 107, 27, 192, 32, 19, 7, 52, 1, 3, 5, 14, 8, 0, 0, 1633, 21, SMU, 135, 45, 231, 29, 23, 2, 20, 1, 0, 12, 14, 8, 1, 0, 1967, 31
2006-10-14, E Michigan, 82, 26, 248, 39, 25, 5, 56, 0, 3, 6, 15, 7, 0, 0, 2000, 21, Bowling Green, 159, 42, 165, 24, 14, 3, 35, 1, 0, 11, 14, 5, 2, 0, 1600, 24
2006-10-14, Iowa State, 89, 29, 149, 25, 14, 4, 30, 0, 2, 6, 12, 1, 1, 1, 1838, 9, Oklahoma, 185, 34, 195, 27, 16, 3, 35, 0, 0, 5, 12, 4, 1, 1, 1657, 34
2006-10-14, SE Missouri St, 31, 23, 113, 33, 9, 4, 37, 0, 3, 1, 14, 2, 0, 0, 1804, 7, Arkansas, 381, 41, 149, 23, 13, 4, 43, 1, 0, 16, 11, 6, 3, 1, 1796, 63
2006-10-14, FSU, 157, 21, 321, 40, 23, 11, 101, 1, 3, 4, 11, 6, 1, 1, 1401, 51, Duke, 52, 40, 255, 41, 19, 8, 60, 2, 0, 6, 19, 7, 3, 0, 2199, 24
2006-10-14, Houston, 38, 27, 339, 39, 22, 6, 67, 1, 0, 5, 15, 6, 5, 2, 1571, 27, Southern Miss, 145, 39, 180, 26, 17, 5, 40, 1, 0, 8, 12, 7, 1, 0, 2029, 31
2006-10-14, Utah, 33, 29, 111, 31, 16, 3, 19, 2, 2, 4, 15, 2, 3, 2, 1572, 15, Wyoming, 100, 44, 202, 24, 17, 4, 33, 2, 0, 5, 18, 8, 0, 0, 2028, 31
2006-10-14, Oklahoma State, 192, 43, 411, 35, 23, 5, 41, 3, 1, 10, 15, 8, 1, 0, 1914, 42, Kansas, 178, 35, 187, 27, 15, 1, 5, 1, 1, 10, 12, 2, 1, 1, 1686, 32
2006-10-14, Michigan, 116, 33, 196, 30, 15, 6, 50, 0, 0, 6, 16, 7, 0, 0, 2006, 17, Penn State, -14, 25, 200, 31, 17, 1, 8, 1, 0, 1, 15, 5, 1, 0, 1594, 10
2006-10-14, Army, 97, 32, 155, 30, 16, 3, 30, 1, 3, 4, 15, 5, 1, 1, 1852, 7, UConn, 226, 40, 139, 22, 10, 5, 60, 0, 0, 7, 14, 3, 1, 0, 1748, 21
2006-10-14, Syracuse, 81, 35, 146, 22, 9, 8, 45, 1, 0, 7, 14, 6, 0, 0, 2044, 17, West Virginia, 457, 45, 105, 20, 13, 6, 70, 2, 1, 16, 13, 7, 0, 0, 1556, 41
2006-10-14, Ohio, 124, 36, 114, 20, 9, 6, 40, 0, 1, 7, 15, 5, 0, 0, 1767, 20, Illinois, 211, 36, 186, 34, 16, 3, 25, 4, 1, 12, 16, 7, 0, 0, 1833, 17
2006-10-14, Arizona State, 121, 33, 124, 21, 12, 12, 97, 1, 0, 5, 13, 6, 0, 0, 1861, 21, USC, 159, 36, 148, 25, 12, 6, 61, 1, 1, 9, 13, 4, 2, 2, 1739, 28
2006-10-14, Toledo, 102, 38, 132, 31, 17, 3, 30, 2, 2, 8, 15, 4, 6, 3, 1809, 14, Kent State, 270, 47, 78, 15, 8, 9, 85, 1, 1, 14, 11, 6, 1, 1, 1791, 40
2006-10-14, UCLA, 104, 30, 112, 31, 16, 8, 91, 0, 1, 6, 13, 3, 1, 1, 1708, 20, Oregon, 256, 43, 148, 22, 11, 8, 56, 1, 1, 11, 11, 3, 2, 1, 1892, 30
2006-10-14, Vanderbilt, 101, 29, 190, 29, 15, 3, 15, 0, 2, 5, 12, 4, 1, 1, 1595, 24, Georgia, 136, 35, 237, 30, 20, 7, 50, 1, 0, 8, 14, 6, 0, 0, 2005, 22
2006-10-14, OSU, 182, 44, 239, 24, 16, 5, 40, 1, 0, 10, 16, 10, 0, 0, 2036, 38, Michigan State, 63, 30, 135, 30, 19, 4, 45, 0, 1, 6, 15, 6, 1, 0, 1564, 7
2006-10-14, Oregon State, 180, 39, 308, 21, 14, 6, 70, 1, 2, 10, 10, 2, 1, 1, 1726, 27, Washington, 84, 37, 172, 30, 14, 7, 49, 0, 0, 7, 14, 1, 4, 1, 1874, 17
2006-10-14, Kentucky, 61, 23, 166, 41, 16, 9, 84, 0, 1, 4, 17, 5, 2, 0, 1711, 0, LSU, 268, 43, 278, 25, 19, 8, 41, 0, 0, 13, 8, 4, 2, 1, 1889, 49
2006-10-14, Texas Tech, 31, 15, 245, 45, 29, 7, 52, 2, 3, 4, 13, 4, 2, 1, 1640, 6, Colorado, 228, 46, 152, 19, 12, 0, 0, 2, 0, 10, 11, 5, 1, 0, 1960, 30
2006-10-14, New Mexico, 112, 39, 168, 27, 13, 5, 40, 0, 1, 5, 16, 7, 0, 0, 1946, 39, UNLV, 84, 29, 295, 33, 18, 6, 63, 2, 2, 5, 12, 7, 0, 0, 1654, 36
2006-10-14, Rutgers, 124, 33, 215, 26, 15, 2, 25, 2, 1, 7, 13, 6, 1, 1, 1660, 34, Navy, 113, 50, 48, 16, 4, 6, 50, 1, 0, 6, 19, 4, 3, 1, 1940, 0
2006-10-15, Boise State, 255, 42, 215, 21, 14, 6, 55, 1, 1, 13, 10, 4, 3, 2, 1706, 40, New Mexico St, 5, 19, 529, 66, 50, 7, 64, 1, 2, 0, 16, 8, 3, 3, 1894, 28
2006-10-15, Miami (OH), 93, 41, 167, 28, 17, 10, 100, 2, 1, 7, 13, 5, 1, 1, 2018, 38, Buffalo, 104, 29, 174, 24, 13, 13, 117, 0, 4, 6, 11, 5, 1, 0, 1582, 31
2006-10-18, LA-Lafayette, 147, 37, 84, 21, 11, 9, 62, 1, 1, 7, 14, 1, 2, 1, 2000, 6, FAU, 86, 26, 151, 34, 18, 6, 55, 3, 2, 3, 17, 6, 0, 0, 1600, 0
2006-10-19, Utah, 160, 41, 234, 31, 18, 4, 24, 0, 0, 8, 17, 8, 3, 1, 1787, 31, New Mexico, 117, 34, 350, 33, 19, 4, 34, 0, 1, 7, 13, 5, 0, 0, 1813, 34
2006-10-19, Bowling Green, 130, 42, 187, 30, 16, 6, 50, 0, 1, 7, 17, 6, 2, 2, 2193, 14, Cent Michigan, 154, 25, 212, 25, 15, 4, 30, 2, 0, 5, 12, 6, 0, 0, 1407, 31
2006-10-19, UNC, 98, 33, 84, 20, 9, 8, 64, 2, 1, 7, 13, 4, 0, 0, 1647, 0, UVA, 194, 38, 176, 26, 18, 8, 69, 0, 0, 9, 13, 4, 0, 0, 1953, 23
2006-10-20, West Virginia, 263, 42, 156, 14, 9, 7, 75, 1, 1, 11, 11, 5, 0, 0, 1729, 37, UConn, 95, 33, 115, 34, 15, 5, 50, 0, 2, 10, 15, 4, 4, 3, 1871, 11
2006-10-21, North Dakota St, 143, 39, 237, 37, 22, 3, 25, 1, 1, 6, 16, 7, 1, 0, 2097, 9, Minnesota, 99, 30, 150, 24, 14, 4, 45, 0, 0, 5, 13, 4, 1, 1, 1503, 10
2006-10-21, Michigan State, 96, 28, 340, 43, 32, 9, 81, 1, 2, 6, 11, 6, 0, 0, 1673, 41, Northwestern, 177, 35, 263, 30, 16, 3, 35, 0, 2, 6, 12, 4, 0, 0, 1927, 38
2006-10-21, Miami (FL), 30, 26, 299, 41, 24, 15, 120, 0, 1, 4, 14, 4, 1, 0, 1801, 20, Duke, 96, 29, 284, 41, 21, 6, 55, 1, 4, 3, 14, 5, 2, 0, 1799, 15
2006-10-21, Wisconsin, 241, 46, 201, 22, 13, 4, 25, 0, 1, 10, 14, 7, 1, 0, 2102, 24, Purdue, 99, 24, 187, 40, 20, 4, 39, 0, 1, 4, 14, 3, 3, 0, 1498, 3
2006-10-21, Louisville, 223, 36, 203, 26, 18, 4, 30, 2, 1, 14, 9, 6, 0, 0, 1686, 28, Syracuse, 19, 28, 303, 41, 24, 9, 65, 1, 1, 3, 16, 7, 2, 1, 1811, 13
2006-10-21, UTEP, 30, 23, 206, 30, 19, 5, 35, 0, 1, 2, 13, 5, 2, 1, 1552, 17, Houston, 204, 42, 208, 30, 20, 4, 30, 0, 1, 13, 16, 10, 3, 2, 2048, 34
2006-10-21, Toledo, 175, 37, 143, 31, 18, 8, 77, 0, 0, 11, 14, 5, 3, 1, 1778, 13, E Michigan, 133, 37, 196, 27, 17, 9, 62, 0, 1, 8, 13, 3, 2, 1, 1822, 17
2006-10-21, Iowa, 41, 24, 197, 36, 21, 3, 18, 1, 0, 2, 13, 3, 1, 0, 1537, 6, Michigan, 88, 39, 203, 33, 23, 4, 35, 0, 1, 6, 15, 6, 0, 0, 2063, 20
2006-10-21, Tulsa, 139, 33, 217, 20, 17, 5, 55, 0, 1, 9, 9, 7, 1, 1, 1849, 35, Memphis, 75, 29, 157, 38, 24, 2, 23, 0, 1, 10, 16, 8, 3, 3, 1751, 14
2006-10-21, Hawaii, 155, 33, 353, 34, 23, 9, 82, 1, 0, 9, 9, 4, 5, 3, 1796, 49, New Mexico St, 118, 30, 330, 46, 32, 4, 40, 2, 1, 7, 12, 3, 3, 2, 1804, 30
2006-10-21, Oregon State, 151, 38, 181, 22, 16, 3, 25, 1, 2, 11, 10, 4, 0, 0, 1866, 17, Arizona, 22, 28, 161, 30, 17, 3, 30, 1, 2, 5, 12, 2, 3, 2, 1734, 10
2006-10-21, Georgia Tech, 88, 37, 117, 25, 12, 7, 65, 0, 1, 5, 15, 4, 2, 1, 1939, 7, Clemson, 321, 38, 105, 16, 7, 6, 48, 1, 1, 9, 13, 5, 1, 0, 1661, 31
2006-10-21, Buffalo, 39, 23, 132, 27, 15, 13, 102, 0, 0, 3, 11, 3, 1, 0, 1716, 7, Ohio, 223, 43, 147, 20, 14, 6, 41, 1, 0, 10, 12, 7, 2, 2, 1884, 42
2006-10-21, Texas, 128, 34, 220, 40, 25, 5, 42, 1, 0, 7, 18, 7, 0, 0, 2076, 22, Nebraska, 38, 24, 302, 29, 16, 7, 67, 2, 1, 3, 13, 4, 0, 0, 1524, 20
2006-10-21, Texas A&M, 231, 48, 192, 27, 17, 3, 27, 1, 1, 11, 13, 6, 2, 2, 2122, 34, Oklahoma State, 226, 37, 133, 22, 10, 3, 16, 0, 1, 12, 13, 6, 2, 2, 1478, 33
2006-10-21, Rice, 250, 35, 170, 29, 16, 1, 15, 0, 0, 10, 13, 5, 1, 1, 1641, 40, UCF, 155, 35, 327, 42, 27, 5, 53, 1, 1, 7, 14, 5, 3, 2, 1959, 29
2006-10-21, Kansas State, 262, 47, 63, 20, 5, 5, 45, 2, 2, 13, 13, 6, 2, 0, 1740, 21, Missouri, 171, 37, 262, 31, 24, 7, 54, 2, 0, 9, 14, 9, 0, 0, 1860, 41
2006-10-21, Fresno State, 77, 33, 134, 20, 13, 5, 44, 0, 0, 5, 12, 1, 1, 0, 1953, 6, LSU, 184, 32, 210, 19, 15, 4, 23, 0, 0, 10, 9, 3, 1, 1, 1647, 38
2006-10-21, Indiana, 7, 28, 158, 35, 20, 5, 30, 0, 2, 6, 16, 7, 0, 0, 1847, 3, OSU, 270, 39, 270, 25, 17, 4, 40, 1, 0, 12, 13, 8, 0, 0, 1753, 44
2006-10-21, Texas Tech, 107, 20, 368, 40, 31, 14, 129, 2, 0, 7, 7, 2, 0, 0, 1741, 42, Iowa State, 75, 36, 146, 34, 14, 4, 35, 0, 2, 5, 15, 3, 2, 1, 1859, 26
2006-10-21, San Jose State, 162, 27, 77, 22, 10, 8, 47, 2, 1, 7, 12, 4, 1, 0, 1202, 7, Nevada, 230, 55, 178, 28, 20, 6, 50, 1, 1, 13, 13, 5, 4, 2, 2398, 23
2006-10-21, Temple, -6, 22, 322, 29, 20, 4, 25, 2, 1, 2, 10, 2, 3, 2, 1575, 21, N Illinois, 89, 35, 377, 42, 27, 2, 15, 0, 1, 7, 16, 8, 0, 0, 2025, 43
2006-10-21, UCLA, 26, 28, 217, 32, 16, 8, 55, 1, 1, 2, 14, 5, 1, 0, 1546, 17, Notre Dame, 41, 35, 304, 45, 27, 6, 50, 1, 0, 7, 19, 4, 5, 4, 2054, 20
2006-10-21, Utah State, 124, 36, 249, 28, 12, 3, 27, 0, 2, 7, 14, 7, 0, 0, 1435, 35, LA Tech, 344, 47, 226, 18, 13, 5, 55, 1, 0, 14, 11, 4, 1, 1, 2165, 48
2006-10-21, Stanford, 79, 30, 66, 25, 7, 10, 81, 2, 1, 5, 14, 3, 2, 1, 1607, 3, Arizona State, 206, 47, 175, 19, 17, 10, 95, 0, 0, 11, 11, 6, 2, 1, 1993, 38
2006-10-21, North Texas, 160, 31, 103, 16, 11, 6, 35, 1, 1, 10, 10, 3, 1, 0, 1562, 10, Arkansas State, 279, 51, 187, 19, 11, 3, 15, 0, 0, 15, 15, 11, 0, 0, 2008, 29
2006-10-21, Rutgers, 268, 48, 72, 18, 10, 2, 15, 0, 0, 14, 16, 7, 1, 0, 2067, 20, Pitt, 67, 26, 169, 26, 16, 8, 53, 1, 0, 6, 13, 5, 1, 0, 1533, 10
2006-10-21, Boston College, 60, 32, 262, 26, 16, 6, 26, 1, 1, 7, 11, 3, 1, 0, 1709, 24, FSU, 28, 21, 326, 48, 32, 5, 35, 1, 2, 2, 17, 9, 1, 0, 1891, 19
2006-10-21, North Carolina St, 154, 38, 145, 26, 15, 9, 80, 1, 2, 7, 13, 6, 0, 0, 1963, 20, Maryland, 165, 41, 115, 9, 7, 5, 54, 1, 0, 7, 12, 3, 1, 0, 1637, 26
2006-10-21, Colorado, 74, 30, 39, 14, 3, 3, 20, 1, 1, 2, 13, 3, 1, 0, 1396, 3, Oklahoma, 166, 49, 105, 26, 17, 5, 35, 1, 0, 10, 18, 9, 2, 1, 2204, 24
2006-10-21, Miami (OH), 57, 30, 263, 47, 21, 8, 64, 0, 0, 3, 17, 2, 5, 3, 1837, 13, Akron, 127, 34, 197, 24, 14, 10, 93, 2, 0, 7, 11, 4, 0, 0, 1763, 24
2006-10-21, W Michigan, 166, 38, 291, 24, 20, 12, 85, 2, 0, 9, 11, 5, 2, 1, 1822, 41, Ball State, 9, 29, 360, 38, 28, 7, 55, 0, 3, 3, 14, 7, 2, 1, 1778, 27
2006-10-21, Southern Miss, 82, 37, 134, 24, 13, 7, 45, 2, 0, 5, 16, 4, 1, 0, 2016, 6, VT, 284, 39, 114, 16, 6, 5, 41, 0, 1, 11, 10, 2, 1, 1, 1584, 36
2006-10-21, Ole Miss, 102, 31, 143, 36, 13, 5, 29, 0, 0, 7, 17, 6, 4, 0, 1945, 3, Arkansas, 141, 37, 205, 18, 14, 5, 45, 0, 0, 7, 9, 2, 1, 1, 1655, 38
2006-10-21, Air Force, 297, 65, 47, 7, 4, 6, 55, 1, 1, 21, 16, 9, 2, 2, 2129, 12, San Diego State, 151, 30, 133, 19, 12, 5, 36, 0, 0, 9, 10, 5, 0, 0, 1471, 19
2006-10-21, Boise State, 208, 37, 145, 23, 10, 5, 50, 0, 1, 11, 12, 6, 0, 0, 1730, 42, Idaho, 69, 28, 328, 45, 24, 8, 67, 0, 2, 4, 18, 8, 1, 0, 1870, 26
2006-10-21, Alabama, 53, 30, 158, 29, 13, 4, 37, 0, 0, 3, 15, 3, 0, 0, 1853, 13, Tennessee, 57, 21, 302, 46, 28, 5, 30, 0, 3, 3, 15, 6, 1, 0, 1747, 16
2006-10-21, Illinois, 202, 42, 156, 33, 13, 6, 37, 2, 2, 8, 14, 2, 1, 0, 1857, 12, Penn State, 40, 24, 144, 34, 18, 3, 15, 1, 1, 3, 16, 6, 0, 0, 1743, 26
2006-10-21, Kansas, 284, 46, 98, 24, 11, 7, 55, 0, 1, 17, 13, 5, 1, 0, 1907, 35, Baylor, 66, 15, 394, 55, 33, 4, 36, 1, 2, 4, 14, 8, 0, 0, 1693, 36
2006-10-21, TCU, 190, 44, 169, 23, 13, 7, 67, 3, 1, 12, 15, 6, 1, 1, 2069, 31, Army, 86, 29, 110, 24, 12, 0, 0, 2, 3, 3, 11, 3, 1, 0, 1531, 17
2006-10-21, South Carolina, 194, 39, 133, 18, 11, 8, 65, 3, 1, 9, 11, 8, 0, 0, 1854, 31, Vanderbilt, 133, 36, 120, 25, 11, 7, 41, 1, 2, 8, 12, 1, 5, 4, 1746, 13
2006-10-21, Colorado State, 42, 22, 217, 45, 23, 7, 40, 1, 2, 2, 18, 5, 1, 0, 1894, 0, Wyoming, 166, 39, 152, 22, 10, 7, 59, 0, 0, 9, 13, 2, 1, 1, 1706, 24
